ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente;Ano_de_Venda
8716;46022;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;6;202;1212;0,15;1030,2;Sudeste;Online;Entregue;ES;127,26;763,56;266,64;0,258823529;88;Feminino;50+;107;9;Correios;Cartão de Crédito;2;2025
8724;45955;Smart TV Philips Ambilight 55;Eletrodomésticos & TV;3;3828;11484;0,1;10335,6;Nordeste;Online;Em trânsito;CE;2220,24;6660,72;3674,88;0,355555556;59;Feminino;50+;169;5;LogTech Express;PIX;2;2025
8737;45976;Motorola Moto G85;Celulares;5;3189;15945;0,05;15147,75;Nordeste;Online;Entregue;MA;1307,49;6537,45;8610,3;0,568421053;24;Feminino;18-29;49;3;LogTech Express;Cartão de Crédito;4;2025
8761;45680;Xiaomi POCO X7 Pro;Celulares;6;2164;12984;0,1;11685,6;Sudeste;Loja Física;Entregue;SP;1406,6;8439,6;3246;0,277777778;68;Feminino;50+;89;5;LogTech Express;Cartão de Crédito;4;2025
8770;45673;Echo Pop com Alexa;Eletrodomésticos & TV;8;2128;17024;0;17024;Sul;Online;Cancelado;PR;1000,16;8001,28;9022,72;0,53;31;Não Informado;30-49;176;0;Correios;Boleto;4;2025
8776;45878;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;2;1521;3042;0,15;2585,7;Norte;Marketplace;Entregue;RR;684,45;1368,9;1216,8;0,470588235;49;Não Informado;30-49;138;18;TransFrete;Boleto;3;2025
8790;45972;Console PlayStation 5 Slim;Eletrodomésticos & TV;8;1625;13000;0,05;12350;Centro-Oeste;Loja Física;Em trânsito;MS;682,5;5460;6890;0,557894737;27;Masculino;18-29;120;11;LogTech Express;Boleto;3;2025
8808;45659;Teclado Mecanico Redragon Kumara;Acessórios;3;4039;12117;0,05;11511,15;Sul;Loja Física;Cancelado;SC;2383,01;7149,03;4362,12;0,378947368;87;Masculino;50+;38;0;Correios;Voucher;3;2025
8818;45798;Vivo V40;Celulares;7;4539;31773;0;31773;Nordeste;Marketplace;Em trânsito;SE;2995,74;20970,18;10802,82;0,34;47;Feminino;30-49;83;5;TransFrete;PIX;5;2025
8823;45854;Notebook Acer Aspire 5;Computadores;2;926;1852;0;1852;Centro-Oeste;Online;Entregue;MT;611,16;1222,32;629,68;0,34;32;Não Informado;30-49;63;18;Correios;Boleto;2;2025
8834;45682;Notebook HP ProBook 440;Computadores;10;804;8040;0,15;6834;Nordeste;Marketplace;Em trânsito;BA;530,64;5306,4;1527,6;0,223529412;86;Não Informado;50+;80;25;LogTech Express;PIX;2;2025
8843;45863;MacBook Air M3;Computadores;7;1064;7448;0;7448;Centro-Oeste;Online;Cancelado;MT;521,36;3649,52;3798,48;0,51;55;Feminino;50+;80;0;TransFrete;Cartão de Crédito;4;2025
8850;45908;Console PlayStation 5 Slim;Eletrodomésticos & TV;5;2975;14875;0,1;13387,5;Norte;Online;Em trânsito;TO;1933,75;9668,75;3718,75;0,277777778;51;Feminino;50+;73;16;Correios;Boleto;4;2025
8859;45897;Notebook HP ProBook 440;Computadores;7;2955;20685;0;20685;Norte;Marketplace;Entregue;RR;2068,5;14479,5;6205,5;0,3;95;Não Informado;50+;104;11;LogTech Express;Cartão de Crédito;1;2025
8860;45975;Headphone Sony WH-1000XM5;Acessórios;4;770;3080;0;3080;Sul;Loja Física;Em trânsito;SC;377,3;1509,2;1570,8;0,51;87;Masculino;50+;90;24;Correios;Voucher;2;2025
8863;45959;Samsung Galaxy Z Fold 6;Celulares;8;418;3344;0;3344;Norte;Loja Física;Cancelado;RO;280,06;2240,48;1103,52;0,33;80;Não Informado;50+;16;0;Correios;Cartão de Crédito;3;2025
8867;45747;Teclado Sem Fio Logitech K380;Acessórios;4;4446;17784;0;17784;Nordeste;Online;Entregue;MA;1911,78;7647,12;10136,88;0,57;53;Masculino;50+;86;25;Correios;Boleto;3;2025
8872;45963;Samsung Galaxy A15;Celulares;7;4848;33936;0;33936;Centro-Oeste;Loja Física;Em trânsito;DF;3248,16;22737,12;11198,88;0,33;86;Masculino;50+;140;7;Correios;Boleto;1;2025
8874;45864;Smart TV LG OLED 55 B4;Eletrodomésticos & TV;10;3129;31290;0,15;26596,5;Nordeste;Online;Cancelado;AL;1564,5;15645;10951,5;0,411764706;19;Feminino;18-29;133;0;LogTech Express;Voucher;2;2025
8880;45936;Xiaomi Redmi Note 13;Celulares;3;2233;6699;0,15;5694,15;Norte;Loja Física;Em trânsito;AM;1317,47;3952,41;1741,74;0,305882353;39;Não Informado;30-49;90;6;TransFrete;Boleto;2;2025
8883;45787;Repetidor de Sinal Wi-Fi Xiaomi Pro;Eletrodomésticos & TV;8;3743;29944;0,15;25452,4;Sul;Marketplace;Entregue;RS;2432,95;19463,6;5988,8;0,235294118;27;Masculino;18-29;108;9;LogTech Express;Boleto;5;2025
8905;45912;Camera de Acao DJI Osmo Action 4;Eletrodomésticos & TV;10;516;5160;0,05;4902;Centro-Oeste;Online;Entregue;GO;356,04;3560,4;1341,6;0,273684211;55;Não Informado;50+;62;17;LogTech Express;Voucher;1;2025
8906;46021;Fritadeira Air Fryer Philips Walita Essential;Eletrodomésticos & TV;2;2098;4196;0,15;3566,6;Nordeste;Marketplace;Cancelado;CE;1300,76;2601,52;965,08;0,270588235;57;Masculino;50+;80;0;TransFrete;PIX;5;2025
8910;45753;Roteador Wi-Fi 6 TP-Link Archer AX12;Eletrodomésticos & TV;4;4066;16264;0,05;15450,8;Nordeste;Online;Entregue;AL;2805,54;11222,16;4228,64;0,273684211;56;Feminino;50+;173;3;LogTech Express;Cartão de Crédito;3;2025
8914;45735;POCO M5 Pro;Celulares;5;4697;23485;0,15;19962,25;Centro-Oeste;Marketplace;Entregue;MS;3287,9;16439,5;3522,75;0,176470588;86;Não Informado;50+;81;23;Correios;Boleto;4;2025
8925;45935;Soundbar Samsung HW-Q600C;Eletrodomésticos & TV;5;4442;22210;0;22210;Nordeste;Online;Cancelado;SE;1910,06;9550,3;12659,7;0,57;84;Feminino;50+;146;0;Correios;Boleto;4;2025
8940;45734;iPhone 14 Pro;Celulares;6;4471;26826;0,05;25484,7;Nordeste;Loja Física;Entregue;PB;1788,4;10730,4;14754,3;0,578947368;68;Não Informado;50+;175;15;LogTech Express;PIX;1;2025
8941;45966;Xiaomi 14 Ultra;Celulares;10;846;8460;0,05;8037;Nordeste;Online;Em trânsito;PI;346,86;3468,6;4568,4;0,568421053;48;Masculino;30-49;17;22;Correios;PIX;5;2025
8944;45746;Controle PS5 DualSense;Eletrodomésticos & TV;4;2052;8208;0,15;6976,8;Nordeste;Loja Física;Entregue;PI;1333,8;5335,2;1641,6;0,235294118;80;Masculino;50+;99;3;LogTech Express;Cartão de Crédito;3;2025
8949;45706;Placa de Video RTX 4060 Ti;Computadores;1;4324;4324;0,15;3675,4;Norte;Marketplace;Em trânsito;AM;2507,92;2507,92;1167,48;0,317647059;78;Masculino;50+;144;5;TransFrete;Cartão de Crédito;2;2025
8952;45865;Notebook HP 256 G9;Computadores;6;2256;13536;0;13536;Norte;Marketplace;Entregue;AP;947,52;5685,12;7850,88;0,58;72;Não Informado;50+;95;10;LogTech Express;Cartão de Crédito;5;2025
8953;46005;Smart TV LG OLED 55 B4;Eletrodomésticos & TV;3;3546;10638;0;10638;Nordeste;Online;Em trânsito;RN;2375,82;7127,46;3510,54;0,33;47;Não Informado;30-49;111;7;LogTech Express;Cartão de Crédito;1;2025
8959;45757;Samsung Galaxy A15;Celulares;2;4920;9840;0,05;9348;Nordeste;Online;Em trânsito;AL;2853,6;5707,2;3640,8;0,389473684;89;Masculino;50+;69;2;Correios;Voucher;3;2025
8962;45989;Headset Gamer HyperX Cloud Stinger 2;Acessórios;8;1014;8112;0,15;6895,2;Nordeste;Loja Física;Cancelado;SE;709,8;5678,4;1216,8;0,176470588;48;Não Informado;30-49;18;0;Correios;Cartão de Crédito;3;2025
8965;45789;Realme 13 Pro+;Celulares;3;4673;14019;0,1;12617,1;Nordeste;Loja Física;Em trânsito;MA;3177,64;9532,92;3084,18;0,244444444;75;Masculino;50+;27;2;Correios;Cartão de Crédito;4;2025
8966;45686;Panela de Pressao Eletrica Mondial 5L;Eletrodomésticos & TV;8;1646;13168;0;13168;Centro-Oeste;Marketplace;Cancelado;DF;773,62;6188,96;6979,04;0,53;84;Feminino;50+;56;0;TransFrete;Cartão de Crédito;3;2025
8967;45982;Xiaomi Pad 5;Celulares;2;2878;5756;0,15;4892,6;Nordeste;Loja Física;Entregue;AL;1151,2;2302,4;2590,2;0,529411765;76;Masculino;50+;126;24;Correios;PIX;5;2025
8976;45766;Xiaomi Redmi Note 13;Celulares;8;3647;29176;0,1;26258,4;Centro-Oeste;Marketplace;Cancelado;MS;2370,55;18964,4;7294;0,277777778;88;Masculino;50+;99;0;LogTech Express;Boleto;3;2025
8986;45821;Mini Projetor Portatil Samsung The Freestyle;Eletrodomésticos & TV;1;3770;3770;0;3770;Nordeste;Marketplace;Em trânsito;MA;2262;2262;1508;0,4;72;Masculino;50+;104;7;LogTech Express;PIX;2;2025
8991;45966;Soundbar LG S40Q;Eletrodomésticos & TV;4;809;3236;0,05;3074,2;Nordeste;Online;Entregue;PE;501,58;2006,32;1067,88;0,347368421;63;Masculino;50+;108;5;LogTech Express;Boleto;4;2025
8994;45918;Fone Bluetooth WAAW by Alok;Acessórios;7;2066;14462;0;14462;Norte;Marketplace;Cancelado;AM;1156,96;8098,72;6363,28;0,44;90;Feminino;50+;139;0;Correios;Boleto;4;2025
8996;45767;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;9;3114;28026;0,05;26624,7;Sudeste;Marketplace;Cancelado;RJ;1743,84;15694,56;10930,14;0,410526316;63;Não Informado;50+;27;0;LogTech Express;PIX;2;2025
9009;45889;Samsung Galaxy S26 Ultra;Celulares;10;1424;14240;0,05;13528;Sul;Online;Entregue;SC;811,68;8116,8;5411,2;0,4;18;Não Informado;18-29;50;7;LogTech Express;PIX;4;2025
9024;45738;Camera de Acao DJI Osmo Action 4;Eletrodomésticos & TV;4;334;1336;0,1;1202,4;Nordeste;Marketplace;Entregue;SE;150,3;601,2;601,2;0,5;61;Feminino;50+;96;7;LogTech Express;PIX;4;2025
9026;45991;Controle Nintendo Switch Pro;Eletrodomésticos & TV;6;1357;8142;0,15;6920,7;Sudeste;Online;Entregue;SP;664,93;3989,58;2931,12;0,423529412;19;Masculino;18-29;145;7;TransFrete;PIX;4;2025
9045;45778;Smart TV LG NanoCell 65;Eletrodomésticos & TV;9;4474;40266;0,1;36239,4;Centro-Oeste;Marketplace;Entregue;MT;2058,04;18522,36;17717,04;0,488888889;85;Não Informado;50+;162;17;TransFrete;Voucher;2;2025
9047;45770;Xiaomi POCO X7 Pro;Celulares;4;2572;10288;0;10288;Nordeste;Marketplace;Entregue;PI;1260,28;5041,12;5246,88;0,51;59;Masculino;50+;101;22;Correios;Voucher;4;2025
9063;45822;Samsung Galaxy Buds3 Pro;Acessórios;7;451;3157;0,1;2841,3;Sul;Online;Cancelado;RS;202,95;1420,65;1420,65;0,5;95;Não Informado;50+;121;0;LogTech Express;PIX;3;2025
9067;45777;Google Pixel 11 Pro;Celulares;8;368;2944;0,1;2649,6;Nordeste;Loja Física;Entregue;PE;235,52;1884,16;765,44;0,288888889;79;Não Informado;50+;114;9;Correios;PIX;3;2025
9076;45914;Fone QCY T13 TWS;Acessórios;3;4164;12492;0,1;11242,8;Sul;Loja Física;Entregue;SC;2498,4;7495,2;3747,6;0,333333333;60;Não Informado;50+;67;9;Correios;PIX;3;2025
9077;45787;Motorola Moto G34;Celulares;2;4246;8492;0,1;7642,8;Norte;Online;Entregue;AP;2972,2;5944,4;1698,4;0,222222222;51;Feminino;50+;138;8;Correios;Boleto;1;2025
9124;45687;Hub USB-C 7 em 1 Baseus;Acessórios;9;4903;44127;0,05;41920,65;Nordeste;Marketplace;Entregue;AL;3334,04;30006,36;11914,29;0,284210526;33;Masculino;30-49;156;19;Correios;Boleto;5;2025
9134;45967;Samsung Galaxy A35;Celulares;5;3931;19655;0,15;16706,75;Nordeste;Loja Física;Entregue;PI;2279,98;11399,9;5306,85;0,317647059;68;Masculino;50+;82;2;TransFrete;Boleto;5;2025
9137;45802;Apple AirPods Pro 2;Acessórios;6;3131;18786;0,05;17846,7;Centro-Oeste;Loja Física;Cancelado;MT;1565,5;9393;8453,7;0,473684211;63;Feminino;50+;180;0;LogTech Express;Voucher;3;2025
9144;45908;Notebook Samsung Galaxy Book4;Computadores;2;2606;5212;0;5212;Sudeste;Loja Física;Entregue;RJ;1485,42;2970,84;2241,16;0,43;90;Feminino;50+;28;10;TransFrete;PIX;1;2025
9146;45694;iPhone 15 Pro Max;Celulares;5;173;865;0,15;735,25;Sudeste;Loja Física;Entregue;RJ;84,77;423,85;311,4;0,423529412;70;Masculino;50+;68;19;TransFrete;Boleto;1;2025
9149;45690;Smart TV LG NanoCell 65;Eletrodomésticos & TV;1;3649;3649;0;3649;Nordeste;Marketplace;Em trânsito;AL;2481,32;2481,32;1167,68;0,32;91;Feminino;50+;57;24;TransFrete;Cartão de Crédito;5;2025
9150;45814;Motorola Moto G54;Celulares;4;1830;7320;0,1;6588;Nordeste;Loja Física;Entregue;RN;1079,7;4318,8;2269,2;0,344444444;72;Não Informado;50+;41;5;LogTech Express;Boleto;5;2025
9161;45663;Honor Magic 6 Pro;Celulares;10;4775;47750;0;47750;Nordeste;Online;Entregue;SE;3294,75;32947,5;14802,5;0,31;72;Masculino;50+;40;20;TransFrete;Cartão de Crédito;1;2025
9174;45662;Echodot 5ª Geracao com Alexa;Eletrodomésticos & TV;3;1075;3225;0,15;2741,25;Nordeste;Loja Física;Entregue;RN;559;1677;1064,25;0,388235294;71;Masculino;50+;99;19;LogTech Express;Boleto;4;2025
9177;45741;Mouse Gamer Razer DeathAdder Essential;Acessórios;6;2148;12888;0,05;12243,6;Norte;Online;Entregue;AP;1202,88;7217,28;5026,32;0,410526316;54;Feminino;50+;45;2;Correios;PIX;1;2025
9181;46017;Notebook Samsung Galaxy Book4;Computadores;4;3852;15408;0;15408;Norte;Loja Física;Em trânsito;PA;1733,4;6933,6;8474,4;0,55;54;Feminino;50+;26;3;TransFrete;Voucher;4;2025
9182;45726;Apple TV 4K 64GB;Eletrodomésticos & TV;2;1188;2376;0,15;2019,6;Centro-Oeste;Marketplace;Entregue;DF;522,72;1045,44;974,16;0,482352941;62;Masculino;50+;36;24;LogTech Express;Cartão de Crédito;4;2025
9191;45669;Asus ROG Phone 9;Celulares;2;4709;9418;0,1;8476,2;Sul;Loja Física;Cancelado;RS;1977,78;3955,56;4520,64;0,533333333;81;Masculino;50+;97;0;Correios;Cartão de Crédito;5;2025
9196;45925;SSD Crucial T500 4TB;Computadores;1;2567;2567;0,1;2310,3;Norte;Marketplace;Entregue;AP;1771,23;1771,23;539,07;0,233333333;36;Não Informado;30-49;149;11;LogTech Express;Cartão de Crédito;5;2025
9222;45968;Fechadura Eletronica de Embutir Papaiz;Eletrodomésticos & TV;9;499;4491;0;4491;Sudeste;Loja Física;Em trânsito;MG;209,58;1886,22;2604,78;0,58;49;Não Informado;30-49;148;8;Correios;Cartão de Crédito;3;2025
9225;45879;Motorola Moto G54;Celulares;4;4479;17916;0,1;16124,4;Norte;Loja Física;Em trânsito;TO;2060,34;8241,36;7883,04;0,488888889;81;Não Informado;50+;178;20;LogTech Express;Voucher;2;2025
9234;45790;Headset Gamer Corsair HS55;Acessórios;9;1911;17199;0,05;16339,05;Nordeste;Marketplace;Em trânsito;AL;1051,05;9459,45;6879,6;0,421052632;70;Feminino;50+;156;2;LogTech Express;Boleto;2;2025
9238;45949;Notebook Gamer Acer Nitro V16;Computadores;10;1372;13720;0,15;11662;Norte;Marketplace;Entregue;RO;548,8;5488;6174;0,529411765;68;Não Informado;50+;90;3;Correios;Voucher;4;2025
9250;45695;Motorola Moto G85;Celulares;2;2674;5348;0,05;5080,6;Norte;Online;Entregue;AM;1283,52;2567,04;2513,56;0,494736842;82;Não Informado;50+;128;25;TransFrete;Boleto;2;2025
9255;45832;Samsung Galaxy Z Flip 5;Celulares;10;53;530;0,05;503,5;Sudeste;Loja Física;Entregue;ES;31,27;312,7;190,8;0,378947368;50;Masculino;50+;67;6;Correios;Voucher;2;2025
9293;45808;Camera de Acao DJI Osmo Action 4;Eletrodomésticos & TV;3;1156;3468;0,05;3294,6;Nordeste;Marketplace;Cancelado;SE;601,12;1803,36;1491,24;0,452631579;37;Feminino;30-49;99;0;LogTech Express;Cartão de Crédito;4;2025
9301;45884;Smart Lampada Wi-Fi Positivo Casa Inteligente;Eletrodomésticos & TV;5;3828;19140;0,15;16269;Norte;Marketplace;Em trânsito;AC;1646,04;8230,2;8038,8;0,494117647;72;Feminino;50+;78;21;TransFrete;Cartão de Crédito;4;2025
9304;45989;Monitor ASUS ProArt 27;Computadores;3;4423;13269;0,15;11278,65;Nordeste;Loja Física;Em trânsito;SE;2830,72;8492,16;2786,49;0,247058824;71;Feminino;50+;178;21;Correios;Voucher;4;2025
9306;45958;Nokia G22;Celulares;5;2105;10525;0,1;9472,5;Nordeste;Online;Entregue;SE;989,35;4946,75;4525,75;0,477777778;59;Masculino;50+;112;2;Correios;Boleto;2;2025
9333;45672;Carregador Portatil Anker PowerCore 10000mAh;Acessórios;4;1377;5508;0,05;5232,6;Sudeste;Marketplace;Entregue;ES;757,35;3029,4;2203,2;0,421052632;41;Não Informado;30-49;112;10;Correios;Cartão de Crédito;2;2025
9336;46012;Base Cooler para Notebook Multilaser;Acessórios;8;320;2560;0,15;2176;Norte;Online;Entregue;AM;188,8;1510,4;665,6;0,305882353;28;Masculino;18-29;136;16;Correios;Voucher;3;2025
9342;45689;Infinix Hot 40i;Celulares;9;570;5130;0,15;4360,5;Nordeste;Loja Física;Entregue;MA;290,7;2616,3;1744,2;0,4;89;Feminino;50+;79;6;LogTech Express;Voucher;5;2025
9344;45768;Fone QCY T13 TWS;Acessórios;10;2032;20320;0,05;19304;Norte;Online;Em trânsito;AC;975,36;9753,6;9550,4;0,494736842;39;Não Informado;30-49;126;25;LogTech Express;PIX;2;2025
9349;45769;Camera de Seguranca Intelbras IM3;Eletrodomésticos & TV;4;2659;10636;0;10636;Nordeste;Online;Em trânsito;PB;1462,45;5849,8;4786,2;0,45;75;Masculino;50+;127;2;LogTech Express;Voucher;4;2025
9350;45890;Carregador Portatil Baseus Power Bank 30000mAh;Acessórios;5;3291;16455;0;16455;Norte;Online;Entregue;PA;2007,51;10037,55;6417,45;0,39;78;Masculino;50+;49;14;Correios;Cartão de Crédito;1;2025
9355;45889;Camera de Acao GoPro HERO 12 Black;Eletrodomésticos & TV;2;2731;5462;0,15;4642,7;Nordeste;Online;Em trânsito;MA;1693,22;3386,44;1256,26;0,270588235;20;Não Informado;18-29;52;9;LogTech Express;Cartão de Crédito;2;2025
9361;45840;Placa de Video RTX 4060 Ti;Computadores;3;2837;8511;0,1;7659,9;Sudeste;Loja Física;Entregue;ES;1758,94;5276,82;2383,08;0,311111111;59;Feminino;50+;41;9;TransFrete;Voucher;1;2025
9364;45708;Motorola Moto G85;Celulares;2;4875;9750;0,1;8775;Centro-Oeste;Marketplace;Em trânsito;GO;3071,25;6142,5;2632,5;0,3;59;Feminino;50+;148;18;LogTech Express;Cartão de Crédito;1;2025
9380;45842;Smartwatch Haylou Solar Lite;Eletrodomésticos & TV;4;3596;14384;0,1;12945,6;Norte;Marketplace;Entregue;AM;1977,8;7911,2;5034,4;0,388888889;60;Feminino;50+;15;18;TransFrete;Cartão de Crédito;4;2025
9385;46010;Fechadura Eletronica de Embutir Papaiz;Eletrodomésticos & TV;6;1012;6072;0;6072;Norte;Marketplace;Em trânsito;AP;627,44;3764,64;2307,36;0,38;64;Masculino;50+;103;13;LogTech Express;Voucher;2;2025
9398;45866;MacBook Pro M4;Computadores;6;2173;13038;0,15;11082,3;Sudeste;Marketplace;Entregue;MG;999,58;5997,48;5084,82;0,458823529;30;Masculino;30-49;179;3;TransFrete;Boleto;1;2025
9403;45782;Smart TV Samsung Neo QLED 65;Eletrodomésticos & TV;10;2810;28100;0;28100;Norte;Marketplace;Em trânsito;RO;1405;14050;14050;0,5;22;Masculino;18-29;62;23;Correios;Boleto;3;2025
9421;45726;Samsung Galaxy Z Flip 5;Celulares;8;1754;14032;0,05;13330,4;Nordeste;Loja Física;Entregue;AL;1210,26;9682,08;3648,32;0,273684211;29;Feminino;18-29;176;22;LogTech Express;Boleto;3;2025
9423;45889;MacBook Air M2;Computadores;8;1153;9224;0,1;8301,6;Sul;Online;Cancelado;SC;576,5;4612;3689,6;0,444444444;59;Masculino;50+;68;0;TransFrete;Voucher;1;2025
9424;45683;Realme C67;Celulares;10;4794;47940;0,15;40749;Sudeste;Loja Física;Entregue;SP;2924,34;29243,4;11505,6;0,282352941;26;Não Informado;18-29;90;12;LogTech Express;Cartão de Crédito;1;2025
9431;46017;Mini PC Beelink SER5;Computadores;4;3115;12460;0,15;10591;Nordeste;Loja Física;Em trânsito;PI;2149,35;8597,4;1993,6;0,188235294;85;Não Informado;50+;162;7;Correios;Voucher;1;2025
9432;45719;Smart TV LG OLED 55 B4;Eletrodomésticos & TV;9;4022;36198;0;36198;Nordeste;Loja Física;Em trânsito;BA;2533,86;22804,74;13393,26;0,37;93;Masculino;50+;63;20;LogTech Express;Boleto;5;2025
9452;45840;Oppo Reno 12 Pro;Celulares;5;3090;15450;0,1;13905;Sul;Loja Física;Entregue;RS;1915,8;9579;4326;0,311111111;32;Não Informado;30-49;179;14;Correios;Voucher;4;2025
9462;45968;Monitor Gamer LG UltraGear 24;Computadores;1;3682;3682;0;3682;Nordeste;Marketplace;Entregue;BA;1583,26;1583,26;2098,74;0,57;83;Masculino;50+;44;19;Correios;Cartão de Crédito;5;2025
9467;45939;Carregador Portatil Baseus Power Bank 30000mAh;Acessórios;10;115;1150;0;1150;Norte;Loja Física;Em trânsito;AM;71,3;713;437;0,38;32;Feminino;30-49;146;21;TransFrete;Cartão de Crédito;1;2025
9472;45998;Processador AMD Ryzen 7 5700X;Computadores;4;1404;5616;0,1;5054,4;Centro-Oeste;Loja Física;Entregue;DF;884,52;3538,08;1516,32;0,3;36;Masculino;30-49;170;14;LogTech Express;Boleto;5;2025
9487;45770;Motorola Moto G34;Celulares;10;1950;19500;0,05;18525;Nordeste;Marketplace;Cancelado;AL;877,5;8775;9750;0,526315789;29;Não Informado;18-29;86;0;LogTech Express;Cartão de Crédito;5;2025
9491;45658;Fone Edifier W820NB Plus;Acessórios;5;560;2800;0,05;2660;Sul;Online;Cancelado;PR;229,6;1148;1512;0,568421053;89;Não Informado;50+;46;0;TransFrete;Boleto;5;2025
9502;45730;Placa de Video RX 7600 XT;Computadores;7;3999;27993;0;27993;Centro-Oeste;Marketplace;Entregue;GO;1719,57;12036,99;15956,01;0,57;19;Feminino;18-29;136;24;TransFrete;Voucher;2;2025
9504;45723;Fone Bluetooth WAAW by Alok;Acessórios;8;839;6712;0,15;5705,2;Nordeste;Loja Física;Cancelado;RN;427,89;3423,12;2282,08;0,4;26;Não Informado;18-29;53;0;LogTech Express;Cartão de Crédito;1;2025
9505;45977;Infinix Note 40 Pro;Celulares;3;1241;3723;0,1;3350,7;Sudeste;Online;Entregue;SP;546,04;1638,12;1712,58;0,511111111;89;Feminino;50+;58;18;TransFrete;Boleto;5;2025
9511;45951;Samsung Galaxy A35;Celulares;9;4761;42849;0,1;38564,1;Nordeste;Online;Cancelado;AL;1952,01;17568,09;20996,01;0,544444444;23;Não Informado;18-29;85;0;Correios;PIX;4;2025
9532;45919;Console Asus ROG Ally X;Eletrodomésticos & TV;5;2313;11565;0,1;10408,5;Nordeste;Loja Física;Cancelado;CE;971,46;4857,3;5551,2;0,533333333;91;Feminino;50+;160;0;Correios;PIX;4;2025
9536;46000;Xiaomi POCO F6;Celulares;1;298;298;0,05;283,1;Nordeste;Online;Cancelado;MA;190,72;190,72;92,38;0,326315789;73;Feminino;50+;134;0;Correios;Voucher;1;2025
9537;45718;Xiaomi Pad 5;Celulares;3;4283;12849;0,15;10921,65;Norte;Loja Física;Em trânsito;AP;2312,82;6938,46;3983,19;0,364705882;25;Masculino;18-29;64;20;Correios;PIX;1;2025
9546;45882;Notebook Gamer ASUS TUF A15;Computadores;10;4936;49360;0,05;46892;Norte;Marketplace;Cancelado;RO;3060,32;30603,2;16288,8;0,347368421;88;Masculino;50+;110;0;TransFrete;Boleto;5;2025
9549;45777;Controle Nintendo Switch Pro;Eletrodomésticos & TV;9;480;4320;0,05;4104;Sudeste;Marketplace;Em trânsito;SP;254,4;2289,6;1814,4;0,442105263;34;Não Informado;30-49;68;20;LogTech Express;Cartão de Crédito;2;2025
9551;46017;Teclado Mecanico Redragon Kumara;Acessórios;8;1594;12752;0;12752;Sudeste;Marketplace;Entregue;RJ;733,24;5865,92;6886,08;0,54;86;Masculino;50+;33;6;TransFrete;Cartão de Crédito;4;2025
9553;45719;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;6;1912;11472;0,05;10898,4;Centro-Oeste;Loja Física;Entregue;MS;1108,96;6653,76;4244,64;0,389473684;42;Não Informado;30-49;40;2;LogTech Express;Cartão de Crédito;2;2025
9557;46003;Fone Haylou GT7 Neo;Acessórios;2;2101;4202;0,15;3571,7;Sul;Loja Física;Entregue;RS;1197,57;2395,14;1176,56;0,329411765;22;Masculino;18-29;173;4;LogTech Express;Cartão de Crédito;5;2025
9570;45778;Monitor Dell 27 4K;Computadores;6;533;3198;0,05;3038,1;Centro-Oeste;Online;Em trânsito;MS;298,48;1790,88;1247,22;0,410526316;52;Não Informado;50+;44;7;TransFrete;Cartão de Crédito;4;2025
9579;45666;Tablet Lenovo Tab P12;Computadores;9;4425;39825;0,05;37833,75;Norte;Online;Em trânsito;AM;1902,75;17124,75;20709;0,547368421;60;Não Informado;50+;64;14;LogTech Express;Cartão de Crédito;2;2025
9587;45895;Amazon Kindle 11ª Geracao;Computadores;6;4324;25944;0,1;23349,6;Sudeste;Loja Física;Em trânsito;SP;3026,8;18160,8;5188,8;0,222222222;69;Feminino;50+;29;25;TransFrete;Voucher;2;2025
